trade_date,symbol,turnover_rule,total_quantity,available_quantity,today_buy_quantity,raw_close,market_value,portfolio_weight
2024-11-21,SH.588000,T1,508100,507600,500,1.06400000,540618.400,0.4500021954548543333912553404
2024-11-22,SH.510300,T1,0,0,0,3.95300000,0,0E+3
2024-11-22,SH.518880,T0,88900,88900,0,6.01000000,534289.000,0.4501107082420794695013182294
2024-11-22,SH.588000,T1,522600,508100,14500,1.02200000,534097.200,0.4499491267125311710294231448
2024-11-25,SH.510300,T1,0,0,0,3.93100000,0,0E+3
2024-11-25,SH.518880,T0,89000,89000,0,5.91600000,526524.000,0.4495082804619512977357517384
2024-11-25,SH.588000,T1,522900,522600,300,1.00800000,527083.200,0.4499856851584785655634173954
2024-11-26,SH.510300,T1,0,0,0,3.92300000,0,0E+3
2024-11-26,SH.518880,T0,89400,89400,0,5.84400000,522453.600,0.4497026943399440298606866632
2024-11-26,SH.588000,T1,521800,521800,0,1.00200000,522843.600,0.4500383874058786471580804754
2024-11-27,SH.510300,T1,0,0,0,3.98700000,0,0E+3
2024-11-27,SH.518880,T0,90400,90400,0,5.89900000,533269.600,0.4498432228930908924295877257
2024-11-27,SH.588000,T1,514000,514000,0,1.03800000,533532.000,0.4500645722099976635078069301
2024-11-28,SH.510300,T1,0,0,0,3.95800000,0,0E+3
2024-11-28,SH.518880,T0,90500,90500,0,5.86900000,531144.500,0.4498639151164921055908308615
2024-11-28,SH.588000,T1,513900,513900,0,1.03400000,531372.600,0.4500571091701593691119353227
2024-11-29,SH.510300,T1,0,0,0,4.00100000,0,0E+3
2024-11-29,SH.518880,T0,91000,91000,0,5.92300000,538993.000,0.4495691316440515178851670438
2024-11-29,SH.588000,T1,509000,509000,0,1.06000000,539540.000,0.4500253793411631615990616331
2024-12-02,SH.510300,T1,0,0,0,4.03100000,0,0E+3
2024-12-02,SH.518880,T0,91800,91800,0,5.87200000,539049.600,0.4498359856556448139687568385
2024-12-02,SH.588000,T1,505000,505000,0,1.06800000,539340.000,0.4500783239678045841531267499
2024-12-03,SH.510300,T1,0,0,0,4.03500000,0,0E+3
2024-12-03,SH.518880,T0,91000,91000,0,5.93100000,539721.000,0.4504550216165304321092457799
2024-12-03,SH.588000,T1,510100,505000,5100,1.05700000,539175.700,0.4499999103214585448848665697
2024-12-04,SH.510300,T1,0,0,0,4.01400000,0,0E+3
2024-12-04,SH.518880,T0,90700,90700,0,5.92900000,537760.300,0.4502334869490520378822071788
2024-12-04,SH.588000,T1,511800,510100,1700,1.05000000,537390.000,0.4499234576288935323740322888
2024-12-05,SH.510300,T1,0,0,0,4.00700000,0,0E+3
2024-12-05,SH.518880,T0,90700,90700,0,5.92700000,537578.900,0.4495741109531456386821843072
2024-12-05,SH.588000,T1,511100,511100,0,1.05300000,538188.300,0.4500837486327771252457620873
2024-12-06,SH.510300,T1,0,0,0,4.05700000,0,0E+3
2024-12-06,SH.518880,T0,91500,91500,0,5.90300000,540124.500,0.4498364867737943906478744173
2024-12-06,SH.588000,T1,506400,506400,0,1.06700000,540328.800,0.4500066356825142991023314189
2024-12-09,SH.510300,T1,0,0,0,4.05400000,0,0E+3
2024-12-09,SH.518880,T0,90800,90800,0,5.93600000,538988.800,0.4502332177591832922488934163
2024-12-09,SH.588000,T1,511100,506400,4700,1.05400000,538699.400,0.4499914734164075098118987519
2024-12-10,SH.510300,T1,0,0,0,4.08500000,0,0E+3
2024-12-10,SH.518880,T0,90800,90800,0,5.96100000,541258.800,0.4495520064290315339355195727
2024-12-10,SH.588000,T1,509700,509700,0,1.06300000,541811.100,0.4500107288981179563940414249
2024-12-11,SH.510300,T1,0,0,0,4.07500000,0,0E+3
2024-12-11,SH.518880,T0,90400,90400,0,6.01100000,543394.400,0.4503955320415499945589354806
2024-12-11,SH.588000,T1,512600,509700,2900,1.05900000,542843.400,0.4499388325647889273727407509
2024-12-12,SH.510300,T1,0,0,0,4.11700000,0,0E+3
2024-12-12,SH.518880,T0,90200,90200,0,6.05200000,545890.400,0.4503198470077449388671642978
2024-12-12,SH.588000,T1,513100,512600,500,1.06300000,545425.300,0.4499361733603547261595088451
2024-12-13,SH.510300,T1,0,0,0,4.02000000,0,0E+3
2024-12-13,SH.518880,T0,89800,89800,0,6.00100000,538889.800,0.4502614369403134064907576877
2024-12-13,SH.588000,T1,516800,513100,3700,1.04200000,538505.600,0.4499404242878704238795192692
2024-12-16,SH.510300,T1,0,0,0,3.99600000,0,0E+3
2024-12-16,SH.518880,T0,89600,89600,0,5.94700000,532851.200,0.4503515054254269236237793345
2024-12-16,SH.588000,T1,519400,516800,2600,1.02500000,532385.000,0.4499574857219349655840988273
2024-12-17,SH.510300,T1,0,0,0,4.00700000,0,0E+3
2024-12-17,SH.518880,T0,89400,89400,0,5.94000000,531036.000,0.4502464890444171295148927800
2024-12-17,SH.588000,T1,520800,519400,1400,1.01900000,530695.200,0.4499575368764542468520626226
2024-12-18,SH.510300,T1,0,0,0,4.02400000,0,0E+3
2024-12-18,SH.518880,T0,89900,89900,0,5.93200000,533286.800,0.4496537399641143824966297626
2024-12-18,SH.588000,T1,516700,516700,0,1.03300000,533751.100,0.4500452258052515310399523898
2024-12-19,SH.510300,T1,0,0,0,4.03000000,0,0E+3
2024-12-19,SH.518880,T0,90800,90800,0,5.88500000,534358.000,0.4498145989797138723812096257
2024-12-19,SH.588000,T1,511600,511600,0,1.04500000,534622.000,0.4500368302443915687239398540
2024-12-20,SH.510300,T1,0,0,0,4.01800000,0,0E+3
2024-12-20,SH.518880,T0,91500,91500,0,5.89200000,539118.000,0.4497139040442553890257793755
2024-12-20,SH.588000,T1,506600,506600,0,1.06500000,539529.000,0.4500567462690785056067312178
2024-12-23,SH.510300,T1,0,0,0,4.02200000,0,0E+3
2024-12-23,SH.518880,T0,90600,90600,0,5.95100000,539160.600,0.4502021945936432928684737598
2024-12-23,SH.588000,T1,512200,506600,5600,1.05200000,538834.400,0.4499298157219741715674482469
2024-12-24,SH.510300,T1,0,0,0,4.06900000,0,0E+3
2024-12-24,SH.518880,T0,91400,91400,0,5.92100000,541179.400,0.4496458634423666382087551923
2024-12-24,SH.588000,T1,506700,506700,0,1.06900000,541662.300,0.4500470871169121195215897309
2024-12-25,SH.510300,T1,0,0,0,4.07200000,0,0E+3
2024-12-25,SH.518880,T0,91400,91400,0,5.93600000,542550.400,0.4497066755454914536933581339
2024-12-25,SH.588000,T1,506500,506500,0,1.07200000,542968.000,0.4500528139092412495299520178
2024-12-26,SH.510300,T1,0,0,0,4.07300000,0,0E+3
2024-12-26,SH.518880,T0,91700,91700,0,5.94000000,544698.000,0.4496563938504078953625933712
2024-12-26,SH.588000,T1,504300,504300,0,1.08100000,545148.300,0.4500281232750630963643994652
2024-12-27,SH.510300,T1,0,0,0,4.06700000,0,0E+3
2024-12-27,SH.518880,T0,91500,91500,0,5.94500000,543967.500,0.4501995500862278410284279095
2024-12-27,SH.588000,T1,506200,504300,1900,1.07400000,543658.800,0.4499440631295408725339397725
2024-12-30,SH.510300,T1,0,0,0,4.08600000,0,0E+3
2024-12-30,SH.518880,T0,91700,91700,0,5.92300000,543139.100,0.4497024589512709485310890782
2024-12-30,SH.588000,T1,504700,504700,0,1.07700000,543561.900,0.4500525243390226264291430840
2024-12-31,SH.510300,T1,0,0,0,4.02200000,0,0E+3
2024-12-31,SH.518880,T0,90500,90500,0,5.92800000,536484.000,0.4500477178477137407066034223
2024-12-31,SH.588000,T1,513300,504700,8600,1.04500000,536398.500,0.4499759932857958092774640359
