﻿HuijinEntity,Symbol,ReportTypeID,ReportTypeName,EndDate,Ranking,HolderName,FundID,FundClassID,Startdate,HoldersShare,HolderOfListing
中央汇金资产管理有限责任公司,159562,6,年度,2024-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10981215,202000051594,2024-01-11,32976000.0,11.9
中央汇金资产管理有限责任公司,159562,5,半年度,2025-06-30,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10981215,202000051594,2025-01-01,36343374.0,9.71
中央汇金资产管理有限责任公司,159562,6,年度,2025-12-31,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10981215,202000051594,2025-01-01,92999674.0,6.86
中央汇金资产管理有限责任公司,159605,5,半年度,2022-06-30,2.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10571623,202000033570,2022-01-01,178628541.0,3.67
中央汇金资产管理有限责任公司,159605,6,年度,2022-12-31,3.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10571623,202000033570,2022-01-01,330000019.0,4.57
中央汇金资产管理有限责任公司,159605,5,半年度,2023-06-30,2.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10571623,202000033570,2023-01-01,510000019.0,6.29
中央汇金资产管理有限责任公司,159605,6,年度,2023-12-31,2.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10571623,202000033570,2023-01-01,628000019.0,6.43
中央汇金资产管理有限责任公司,159605,5,半年度,2024-06-30,2.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10571623,202000033570,2024-01-01,670000019.0,8.41
中央汇金资产管理有限责任公司,159605,6,年度,2024-12-31,1.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10571623,202000033570,2024-01-01,1484211143.0,18.93
中央汇金资产管理有限责任公司,159605,5,半年度,2025-06-30,1.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10571623,202000033570,2025-01-01,800000043.0,19.13
中央汇金资产管理有限责任公司,159605,6,年度,2025-12-31,1.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10571623,202000033570,2025-01-01,700000043.0,17.49
中央汇金投资有限责任公司,159629,5,半年度,2024-06-30,1.0,中央汇金投资有限责任公司,10595530,202000040619,2024-01-01,1313005255.0,47.01
中央汇金资产管理有限责任公司,159629,6,年度,2024-12-31,1.0,中央汇金资产管理有限责任公司,10595530,202000040619,2024-01-01,1461247600.0,39.59
中央汇金投资有限责任公司,159629,6,年度,2024-12-31,2.0,中央汇金投资有限责任公司,10595530,202000040619,2024-01-01,1313005255.0,35.57
中央汇金资产管理有限责任公司,159629,5,半年度,2025-06-30,1.0,中央汇金资产管理有限责任公司,10595530,202000040619,2025-01-01,2320963700.0,50.57
中央汇金投资有限责任公司,159629,5,半年度,2025-06-30,2.0,中央汇金投资有限责任公司,10595530,202000040619,2025-01-01,1313005255.0,28.61
中央汇金资产管理有限责任公司,159629,6,年度,2025-12-31,1.0,中央汇金资产管理有限责任公司,10595530,202000040619,2025-01-01,2320963700.0,54.52
中央汇金投资有限责任公司,159629,6,年度,2025-12-31,2.0,中央汇金投资有限责任公司,10595530,202000040619,2025-01-01,1313005255.0,30.84
中央汇金资产管理有限责任公司,159726,6,年度,2024-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10561034,202000031373,2024-01-01,70120000.0,13.49
中央汇金资产管理有限责任公司,159726,5,半年度,2025-06-30,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10561034,202000031373,2025-01-01,80588800.0,19.35
中央汇金资产管理有限责任公司,159745,6,年度,2023-12-31,8.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10542918,202000028229,2023-01-01,13854000.0,1.13
中央汇金资产管理有限责任公司,159745,5,半年度,2024-06-30,4.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10542918,202000028229,2024-01-01,62719900.0,4.86
中央汇金资产管理有限责任公司,159766,5,半年度,2023-06-30,6.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10545710,202000029110,2023-01-01,41721800.0,1.24
中央汇金资产管理有限责任公司,159766,6,年度,2023-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10545710,202000029110,2023-01-01,126675336.0,3.38
中央汇金资产管理有限责任公司,159766,5,半年度,2024-06-30,8.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10545710,202000029110,2024-01-01,86926506.0,1.9
中央汇金资产管理有限责任公司,159766,6,年度,2024-12-31,4.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10545710,202000029110,2024-01-01,72901700.0,2.33
中央汇金资产管理有限责任公司,159766,5,半年度,2025-06-30,8.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10545710,202000029110,2025-01-01,58433793.0,1.34
中央汇金资产管理有限责任公司,159806,6,年度,2020-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10484225,202000022563,2020-03-10,117999901.0,15.93
中央汇金资产管理有限责任公司,159806,5,半年度,2021-06-30,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10484225,202000022563,2021-01-01,117999901.0,19.61
中央汇金资产管理有限责任公司,159806,6,年度,2021-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10484225,202000022563,2021-01-01,117999901.0,16.08
中央汇金资产管理有限责任公司,159807,6,年度,2020-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10484262,202000022575,2020-03-16,93407905.0,14.2
中央汇金资产管理有限责任公司,159807,5,半年度,2021-06-30,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10484262,202000022575,2021-01-01,253820490.0,20.26
中央汇金资产管理有限责任公司,159825,5,半年度,2023-06-30,8.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10509063,202000024530,2023-01-01,23199700.0,0.61
中央汇金资产管理有限责任公司,159845,6,年度,2022-12-31,6.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10526385,202000025910,2022-01-01,85443161.0,2.59
中央汇金投资有限责任公司,159845,5,半年度,2024-06-30,1.0,中央汇金投资有限责任公司,10526385,202000025910,2024-01-01,4797801550.0,71.56
中央汇金资产管理有限责任公司,159845,6,年度,2024-12-31,1.0,中央汇金资产管理有限责任公司,10526385,202000025910,2024-01-01,5123275630.0,43.31
中央汇金投资有限责任公司,159845,6,年度,2024-12-31,2.0,中央汇金投资有限责任公司,10526385,202000025910,2024-01-01,4797801550.0,40.55
中央汇金资产管理有限责任公司,159845,5,半年度,2025-06-30,1.0,中央汇金资产管理有限责任公司,10526385,202000025910,2025-01-01,8928108730.0,60.92
中央汇金投资有限责任公司,159845,5,半年度,2025-06-30,2.0,中央汇金投资有限责任公司,10526385,202000025910,2025-01-01,4797801550.0,32.74
中央汇金资产管理有限责任公司,159845,6,年度,2025-12-31,1.0,中央汇金资产管理有限责任公司,10526385,202000025910,2025-01-01,8928108730.0,56.04
中央汇金投资有限责任公司,159845,6,年度,2025-12-31,2.0,中央汇金投资有限责任公司,10526385,202000025910,2025-01-01,4797801550.0,30.11
中央汇金资产管理有限责任公司,159850,6,年度,2022-12-31,10.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10524544,202000025246,2022-01-01,4657600.0,0.39
中央汇金资产管理有限责任公司,159852,6,年度,2022-12-31,10.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10524228,202000025093,2022-01-01,9220900.0,1.52
中央汇金资产管理有限责任公司,159852,6,年度,2024-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10524228,202000025093,2024-01-01,56725700.0,3.05
中央汇金资产管理有限责任公司,159852,5,半年度,2025-06-30,3.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10524228,202000025093,2025-01-01,56725700.0,1.44
中央汇金资产管理有限责任公司,159852,6,年度,2025-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10524228,202000025093,2025-01-01,122125500.0,1.75
中央汇金资产管理有限责任公司,159865,5,半年度,2023-06-30,8.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10525907,202000025767,2023-01-01,59751400.0,0.71
中央汇金资产管理有限责任公司,159865,6,年度,2023-12-31,4.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10525907,202000025767,2023-01-01,67344300.0,0.98
中央汇金资产管理有限责任公司,159865,6,年度,2024-12-31,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10525907,202000025767,2024-01-01,83552560.0,1.47
中央汇金资产管理有限责任公司,159865,5,半年度,2025-06-30,5.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10525907,202000025767,2025-01-01,83552560.0,1.39
中央汇金资产管理有限责任公司,159865,6,年度,2025-12-31,7.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10525907,202000025767,2025-01-01,128690960.0,1.37
中央汇金资产管理有限责任公司,159870,5,半年度,2023-06-30,3.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10525690,202000025641,2023-01-01,207419549.0,6.36
中央汇金资产管理有限责任公司,159870,6,年度,2023-12-31,3.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10525690,202000025641,2023-01-01,264536049.0,7.72
中央汇金资产管理有限责任公司,159870,5,半年度,2024-06-30,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10525690,202000025641,2024-01-01,264536049.0,9.13
中央汇金资产管理有限责任公司,159870,6,年度,2024-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10525690,202000025641,2024-01-01,248062289.0,9.87
中央汇金资产管理有限责任公司,159870,5,半年度,2025-06-30,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10525690,202000025641,2025-01-01,248062289.0,10.02
中央汇金资产管理有限责任公司,159870,6,年度,2025-12-31,10.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10525690,202000025641,2025-01-01,220185027.0,1.07
中央汇金资产管理有限责任公司,159883,6,年度,2024-12-31,8.0,华夏基金-中央汇金资产管理有限责任公司-华夏基金-汇金资管单一资产管理计划,10529167,202000026557,2024-01-01,37720200.0,1.06
中央汇金投资有限责任公司,159901,6,年度,2015-12-31,7.0,中央汇金投资有限责任公司,10102967,202000000532,2015-01-01,12662660.0,1.0
中央汇金投资有限责任公司,159901,5,半年度,2016-06-30,5.0,中央汇金投资有限责任公司,10102967,202000000532,2016-01-01,12662660.0,1.18
中央汇金投资有限责任公司,159901,6,年度,2016-12-31,5.0,中央汇金投资有限责任公司,10102967,202000000532,2016-01-01,12662660.0,1.42
中央汇金投资有限责任公司,159901,5,半年度,2017-06-30,5.0,中央汇金投资有限责任公司,10102967,202000000532,2017-01-01,12662660.0,1.53
中央汇金投资有限责任公司,159901,6,年度,2017-12-31,4.0,中央汇金投资有限责任公司,10102967,202000000532,2017-01-01,12662660.0,1.58
中央汇金投资有限责任公司,159901,5,半年度,2018-06-30,4.0,中央汇金投资有限责任公司,10102967,202000000532,2018-01-01,12662660.0,1.63
中央汇金资产管理有限责任公司,159901,6,年度,2018-12-31,2.0,中央汇金资产管理有限责任公司,10102967,202000000532,2018-01-01,29457900.0,2.91
中央汇金投资有限责任公司,159901,6,年度,2018-12-31,6.0,中央汇金投资有限责任公司,10102967,202000000532,2018-01-01,12662660.0,1.25
中央汇金资产管理有限责任公司,159901,5,半年度,2019-06-30,1.0,中央汇金资产管理有限责任公司,10102967,202000000532,2019-01-01,261699300.0,19.41
中央汇金投资有限责任公司,159901,5,半年度,2019-06-30,7.0,中央汇金投资有限责任公司,10102967,202000000532,2019-01-01,12662660.0,0.94
中央汇金资产管理有限责任公司,159901,6,年度,2019-12-31,1.0,中央汇金资产管理有限责任公司,10102967,202000000532,2019-01-01,269480100.0,19.42
中央汇金资产管理有限责任公司,159901,6,年度,2019-12-31,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10102967,202000000532,2019-01-01,185200042.0,13.35
中央汇金资产管理有限责任公司,159901,6,年度,2019-12-31,5.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10102967,202000000532,2019-01-01,19261393.0,1.39
中央汇金投资有限责任公司,159901,6,年度,2019-12-31,7.0,中央汇金投资有限责任公司,10102967,202000000532,2019-01-01,12662660.0,0.91
中央汇金资产管理有限责任公司,159901,5,半年度,2020-06-30,1.0,中央汇金资产管理有限责任公司,10102967,202000000532,2020-01-01,279853280.0,21.1
中央汇金资产管理有限责任公司,159901,5,半年度,2020-06-30,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10102967,202000000532,2020-01-01,150000051.0,11.31
中央汇金资产管理有限责任公司,159901,5,半年度,2020-06-30,4.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10102967,202000000532,2020-01-01,54668368.0,4.12
中央汇金投资有限责任公司,159901,5,半年度,2020-06-30,7.0,中央汇金投资有限责任公司,10102967,202000000532,2020-01-01,12662660.0,0.95
中央汇金资产管理有限责任公司,159901,6,年度,2020-12-31,1.0,中央汇金资产管理有限责任公司,10102967,202000000532,2020-01-01,294323142.0,24.61
中央汇金资产管理有限责任公司,159901,6,年度,2020-12-31,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10102967,202000000532,2020-01-01,196000017.0,16.39
中央汇金资产管理有限责任公司,159901,6,年度,2020-12-31,3.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10102967,202000000532,2020-01-01,77999870.0,6.52
中央汇金投资有限责任公司,159901,6,年度,2020-12-31,6.0,中央汇金投资有限责任公司,10102967,202000000532,2020-01-01,12662660.0,1.06
中央汇金资产管理有限责任公司,159901,5,半年度,2021-06-30,1.0,中央汇金资产管理有限责任公司,10102967,202000000532,2021-01-01,588646284.0,25.04
中央汇金资产管理有限责任公司,159901,5,半年度,2021-06-30,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10102967,202000000532,2021-01-01,350000034.0,14.89
中央汇金资产管理有限责任公司,159901,5,半年度,2021-06-30,3.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10102967,202000000532,2021-01-01,147128676.0,6.26
中央汇金投资有限责任公司,159901,5,半年度,2021-06-30,8.0,中央汇金投资有限责任公司,10102967,202000000532,2021-01-01,25325320.0,1.08
中央汇金资产管理有限责任公司,159901,6,年度,2021-12-31,1.0,中央汇金资产管理有限责任公司,10102967,202000000532,2021-01-01,588646284.0,28.59
中央汇金资产管理有限责任公司,159901,6,年度,2021-12-31,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10102967,202000000532,2021-01-01,310010034.0,15.06
中央汇金投资有限责任公司,159901,6,年度,2021-12-31,7.0,中央汇金投资有限责任公司,10102967,202000000532,2021-01-01,25325320.0,1.23
中央汇金资产管理有限责任公司,159901,5,半年度,2022-06-30,1.0,中央汇金资产管理有限责任公司,10102967,202000000532,2022-01-01,681116084.0,33.35
中央汇金资产管理有限责任公司,159901,5,半年度,2022-06-30,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10102967,202000000532,2022-01-01,244852539.0,11.99
中央汇金投资有限责任公司,159901,5,半年度,2022-06-30,7.0,中央汇金投资有限责任公司,10102967,202000000532,2022-01-01,25325320.0,1.24
中央汇金资产管理有限责任公司,159901,6,年度,2022-12-31,1.0,中央汇金资产管理有限责任公司,10102967,202000000532,2022-01-01,693203184.0,31.55
中央汇金资产管理有限责任公司,159901,6,年度,2022-12-31,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10102967,202000000532,2022-01-01,230000339.0,10.47
中央汇金投资有限责任公司,159901,6,年度,2022-12-31,6.0,中央汇金投资有限责任公司,10102967,202000000532,2022-01-01,25325320.0,1.15
中央汇金资产管理有限责任公司,159901,5,半年度,2023-06-30,1.0,中央汇金资产管理有限责任公司,10102967,202000000532,2023-01-01,693203184.0,29.66
中央汇金资产管理有限责任公司,159901,5,半年度,2023-06-30,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10102967,202000000532,2023-01-01,230000339.0,9.84
中央汇金投资有限责任公司,159901,5,半年度,2023-06-30,6.0,中央汇金投资有限责任公司,10102967,202000000532,2023-01-01,25325320.0,1.08
中央汇金资产管理有限责任公司,159901,6,年度,2023-12-31,1.0,中央汇金资产管理有限责任公司,10102967,202000000532,2023-01-01,693203184.0,26.59
中央汇金资产管理有限责任公司,159901,6,年度,2023-12-31,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10102967,202000000532,2023-01-01,230000339.0,8.82
中央汇金投资有限责任公司,159901,6,年度,2023-12-31,8.0,中央汇金投资有限责任公司,10102967,202000000532,2023-01-01,25325320.0,0.97
中央汇金资产管理有限责任公司,159901,5,半年度,2024-06-30,1.0,中央汇金资产管理有限责任公司,10102967,202000000532,2024-01-01,693203184.0,27.47
中央汇金资产管理有限责任公司,159901,5,半年度,2024-06-30,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10102967,202000000532,2024-01-01,230104839.0,9.12
中央汇金投资有限责任公司,159901,5,半年度,2024-06-30,6.0,中央汇金投资有限责任公司,10102967,202000000532,2024-01-01,25325320.0,1.0
中央汇金资产管理有限责任公司,159901,6,年度,2024-12-31,1.0,中央汇金资产管理有限责任公司,10102967,202000000532,2024-01-01,693203184.0,27.86
中央汇金资产管理有限责任公司,159901,6,年度,2024-12-31,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10102967,202000000532,2024-01-01,240000039.0,9.65
中央汇金投资有限责任公司,159901,6,年度,2024-12-31,5.0,中央汇金投资有限责任公司,10102967,202000000532,2024-01-01,25325320.0,1.02
中央汇金资产管理有限责任公司,159901,5,半年度,2025-06-30,1.0,中央汇金资产管理有限责任公司,10102967,202000000532,2025-01-01,693203184.0,29.59
中央汇金资产管理有限责任公司,159901,5,半年度,2025-06-30,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10102967,202000000532,2025-01-01,240000039.0,10.24
中央汇金投资有限责任公司,159901,5,半年度,2025-06-30,5.0,中央汇金投资有限责任公司,10102967,202000000532,2025-01-01,25325320.0,1.08
中央汇金资产管理有限责任公司,159901,6,年度,2025-12-31,1.0,中央汇金资产管理有限责任公司,10102967,202000000532,2025-01-01,693203184.0,33.94
中央汇金资产管理有限责任公司,159901,6,年度,2025-12-31,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10102967,202000000532,2025-01-01,240000039.0,11.75
中央汇金投资有限责任公司,159901,6,年度,2025-12-31,5.0,中央汇金投资有限责任公司,10102967,202000000532,2025-01-01,25325320.0,1.24
中央汇金资产管理有限责任公司,159902,5,半年度,2020-06-30,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10103148,202000000533,2020-01-01,8457181.0,1.5
中央汇金资产管理有限责任公司,159905,5,半年度,2020-06-30,1.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10103173,202000000535,2020-01-01,140005150.0,10.84
中央汇金资产管理有限责任公司,159905,5,半年度,2020-06-30,8.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10103173,202000000535,2020-01-01,9661400.0,0.75
中央汇金资产管理有限责任公司,159905,6,年度,2020-12-31,1.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10103173,202000000535,2020-01-01,220000056.0,14.78
中央汇金资产管理有限责任公司,159905,5,半年度,2021-06-30,1.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10103173,202000000535,2021-01-01,220000056.0,15.59
中央汇金资产管理有限责任公司,159915,5,半年度,2019-06-30,2.0,中央汇金资产管理有限责任公司,10103462,202000000544,2019-01-01,375577400.0,2.43
中央汇金资产管理有限责任公司,159915,6,年度,2019-12-31,2.0,中央汇金资产管理有限责任公司,10103462,202000000544,2019-01-01,387153500.0,4.15
中央汇金资产管理有限责任公司,159915,5,半年度,2020-06-30,1.0,中央汇金资产管理有限责任公司,10103462,202000000544,2020-01-01,401490545.0,5.51
中央汇金资产管理有限责任公司,159915,5,半年度,2020-06-30,5.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10103462,202000000544,2020-01-01,82371797.0,1.13
中央汇金资产管理有限责任公司,159915,6,年度,2020-12-31,1.0,中央汇金资产管理有限责任公司,10103462,202000000544,2020-01-01,420303345.0,7.74
中央汇金资产管理有限责任公司,159915,6,年度,2020-12-31,7.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10103462,202000000544,2020-01-01,30000000.0,0.55
中央汇金资产管理有限责任公司,159915,5,半年度,2021-06-30,1.0,中央汇金资产管理有限责任公司,10103462,202000000544,2021-01-01,420303345.0,9.53
中央汇金资产管理有限责任公司,159915,6,年度,2021-12-31,1.0,中央汇金资产管理有限责任公司,10103462,202000000544,2021-01-01,420303345.0,10.77
中央汇金资产管理有限责任公司,159915,5,半年度,2022-06-30,1.0,中央汇金资产管理有限责任公司,10103462,202000000544,2022-01-01,450426545.0,7.26
中央汇金资产管理有限责任公司,159915,6,年度,2022-12-31,1.0,中央汇金资产管理有限责任公司,10103462,202000000544,2022-01-01,522463645.0,5.79
中央汇金资产管理有限责任公司,159915,5,半年度,2023-06-30,2.0,中央汇金资产管理有限责任公司,10103462,202000000544,2023-01-01,556130945.0,3.08
中央汇金资产管理有限责任公司,159915,6,年度,2023-12-31,1.0,中央汇金资产管理有限责任公司,10103462,202000000544,2023-01-01,600275945.0,2.71
中央汇金投资有限责任公司,159915,5,半年度,2024-06-30,1.0,中央汇金投资有限责任公司,10103462,202000000544,2024-01-01,11362962941.0,36.37
中央汇金资产管理有限责任公司,159915,5,半年度,2024-06-30,2.0,中央汇金资产管理有限责任公司,10103462,202000000544,2024-01-01,600275945.0,1.92
中央汇金投资有限责任公司,159915,6,年度,2024-12-31,1.0,中央汇金投资有限责任公司,10103462,202000000544,2024-01-01,11362962941.0,26.08
中央汇金资产管理有限责任公司,159915,6,年度,2024-12-31,2.0,中央汇金资产管理有限责任公司,10103462,202000000544,2024-01-01,3568834265.0,8.19
中央汇金投资有限责任公司,159915,5,半年度,2025-06-30,1.0,中央汇金投资有限责任公司,10103462,202000000544,2025-01-01,11362962941.0,28.32
中央汇金资产管理有限责任公司,159915,5,半年度,2025-06-30,2.0,中央汇金资产管理有限责任公司,10103462,202000000544,2025-01-01,5656821265.0,14.1
中央汇金投资有限责任公司,159915,6,年度,2025-12-31,1.0,中央汇金投资有限责任公司,10103462,202000000544,2025-01-01,11362962941.0,36.07
中央汇金资产管理有限责任公司,159915,6,年度,2025-12-31,2.0,中央汇金资产管理有限责任公司,10103462,202000000544,2025-01-01,5656821265.0,17.96
中央汇金投资有限责任公司,159919,6,年度,2015-12-31,3.0,中央汇金投资有限责任公司,10103407,202000000548,2015-01-01,75000000.0,1.44
中央汇金投资有限责任公司,159919,5,半年度,2016-06-30,2.0,中央汇金投资有限责任公司,10103407,202000000548,2016-01-01,75000000.0,1.4
中央汇金投资有限责任公司,159919,6,年度,2016-12-31,2.0,中央汇金投资有限责任公司,10103407,202000000548,2016-01-01,75000000.0,1.54
中央汇金投资有限责任公司,159919,5,半年度,2017-06-30,1.0,中央汇金投资有限责任公司,10103407,202000000548,2017-01-01,75000000.0,1.69
中央汇金投资有限责任公司,159919,6,年度,2017-12-31,1.0,中央汇金投资有限责任公司,10103407,202000000548,2017-01-01,75000000.0,1.8
中央汇金投资有限责任公司,159919,5,半年度,2018-06-30,1.0,中央汇金投资有限责任公司,10103407,202000000548,2018-01-01,75000000.0,1.79
中央汇金投资有限责任公司,159919,6,年度,2018-12-31,1.0,中央汇金投资有限责任公司,10103407,202000000548,2018-01-01,75000000.0,1.34
中央汇金资产管理有限责任公司,159919,6,年度,2018-12-31,3.0,中央汇金资产管理有限责任公司,10103407,202000000548,2018-01-01,30483400.0,0.54
中央汇金资产管理有限责任公司,159919,5,半年度,2019-06-30,1.0,中央汇金资产管理有限责任公司,10103407,202000000548,2019-01-01,303142173.0,4.46
中央汇金投资有限责任公司,159919,5,半年度,2019-06-30,3.0,中央汇金投资有限责任公司,10103407,202000000548,2019-01-01,83301065.0,1.22
中央汇金资产管理有限责任公司,159919,6,年度,2019-12-31,1.0,中央汇金资产管理有限责任公司,10103407,202000000548,2019-01-01,313051932.0,4.79
中央汇金投资有限责任公司,159919,6,年度,2019-12-31,5.0,中央汇金投资有限责任公司,10103407,202000000548,2019-01-01,83301065.0,1.27
中央汇金资产管理有限责任公司,159919,5,半年度,2020-06-30,1.0,中央汇金资产管理有限责任公司,10103407,202000000548,2020-01-01,327476131.0,6.13
中央汇金投资有限责任公司,159919,5,半年度,2020-06-30,3.0,中央汇金投资有限责任公司,10103407,202000000548,2020-01-01,83301065.0,1.56
中央汇金资产管理有限责任公司,159919,6,年度,2020-12-31,1.0,中央汇金资产管理有限责任公司,10103407,202000000548,2020-01-01,364539607.0,7.56
中央汇金投资有限责任公司,159919,6,年度,2020-12-31,4.0,中央汇金投资有限责任公司,10103407,202000000548,2020-01-01,83301065.0,1.73
中央汇金资产管理有限责任公司,159919,5,半年度,2021-06-30,1.0,中央汇金资产管理有限责任公司,10103407,202000000548,2021-01-01,375648807.0,8.66
中央汇金投资有限责任公司,159919,5,半年度,2021-06-30,7.0,中央汇金投资有限责任公司,10103407,202000000548,2021-01-01,83301065.0,1.92
中央汇金资产管理有限责任公司,159919,6,年度,2021-12-31,1.0,中央汇金资产管理有限责任公司,10103407,202000000548,2021-01-01,375648807.0,8.17
中央汇金投资有限责任公司,159919,6,年度,2021-12-31,5.0,中央汇金投资有限责任公司,10103407,202000000548,2021-01-01,83301065.0,1.81
中央汇金资产管理有限责任公司,159919,5,半年度,2022-06-30,1.0,中央汇金资产管理有限责任公司,10103407,202000000548,2022-01-01,517598407.0,12.25
中央汇金投资有限责任公司,159919,5,半年度,2022-06-30,3.0,中央汇金投资有限责任公司,10103407,202000000548,2022-01-01,83301065.0,1.97
中央汇金资产管理有限责任公司,159919,6,年度,2022-12-31,1.0,中央汇金资产管理有限责任公司,10103407,202000000548,2022-01-01,582829107.0,10.94
